subj_id,model,promptstyle,symb_num,prob_type,prob_ind,correct_answer,response,correct,total
0613,0613,12,num,XOR_permuted,75,[2 9],2 9],1,1
0613,0613,12,num,XOR_permuted,76,[9 6],None,0,1
0613,0613,12,num,XOR_permuted,77,[4 1],1 5],0,1
0613,0613,12,num,XOR_permuted,78,[1 4],1 4],1,1
0613,0613,12,num,XOR_permuted,79,[7 3],6 7],0,1
0613,0613,12,num,XOR_permuted,80,[8 3],3 8],1,1
0613,0613,12,num,XOR_permuted,81,[5 6],5 6],1,1
0613,0613,12,num,XOR_permuted,82,[5 7],3 3],0,1
0613,0613,12,num,XOR_permuted,83,[7 0],0 7],1,1
0613,0613,12,num,XOR_permuted,84,[6 9],5 9],0,1
0613,0613,12,num,XOR_permuted,85,[9 4],4 9],1,1
0613,0613,12,num,XOR_permuted,86,[6 2],2 6],1,1
0613,0613,12,num,XOR_permuted,87,[9 4],4 9],1,1
0613,0613,12,num,XOR_permuted,88,[3 1],3 1],1,1
0613,0613,12,num,XOR_permuted,89,[4 9],None,0,1
0613,0613,12,num,XOR_permuted,90,[1 5],5 1],1,1
0613,0613,12,num,XOR_permuted,91,[4 0],4 4],0,1
0613,0613,12,num,XOR_permuted,92,[8 4],6 8],0,1
0613,0613,12,num,XOR_permuted,93,[5 8],2 5],0,1
0613,0613,12,num,XOR_permuted,94,[3 7],7 3],1,1
0613,0613,12,num,XOR_permuted,95,[8 5],5 8],1,1
0613,0613,12,num,XOR_permuted,96,[5 9],5 9],1,1
0613,0613,12,num,XOR_permuted,97,[8 3],8 3],1,1
0613,0613,12,num,XOR_permuted,98,[7 5],7 5],1,1
0613,0613,12,num,XOR_permuted,99,[6 7],7 6],1,1
0613,0613,12,num,AND_permuted,0,[],7],0,1
0613,0613,12,num,AND_permuted,1,[],2],0,1
0613,0613,12,num,AND_permuted,2,[],7],0,1
0613,0613,12,num,AND_permuted,3,[],2],0,1
0613,0613,12,num,AND_permuted,4,[],1],0,1
0613,0613,12,num,AND_permuted,5,[],2],0,1
0613,0613,12,num,AND_permuted,6,[],4],0,1
0613,0613,12,num,AND_permuted,7,[],4],0,1
0613,0613,12,num,AND_permuted,8,[],3],0,1
0613,0613,12,num,AND_permuted,9,[],0],0,1
0613,0613,12,num,AND_permuted,10,[],9],0,1
0613,0613,12,num,AND_permuted,11,[],8],0,1
0613,0613,12,num,AND_permuted,12,[],0],0,1
0613,0613,12,num,AND_permuted,13,[],6],0,1
0613,0613,12,num,AND_permuted,14,[],6],0,1
0613,0613,12,num,AND_permuted,15,[],3],0,1
0613,0613,12,num,AND_permuted,16,[],4],0,1
0613,0613,12,num,AND_permuted,17,[],2],0,1
0613,0613,12,num,AND_permuted,18,[],0],0,1
0613,0613,12,num,AND_permuted,19,[],1],0,1
0613,0613,12,num,AND_permuted,20,[],2],0,1
0613,0613,12,num,AND_permuted,21,[],4],0,1
0613,0613,12,num,AND_permuted,22,[],2],0,1
0613,0613,12,num,AND_permuted,23,[],6,0,1
0613,0613,12,num,AND_permuted,24,[],7,0,1
0613,0613,12,num,AND_permuted,25,[],2],0,1
0613,0613,12,num,AND_permuted,26,[],4,0,1
0613,0613,12,num,AND_permuted,27,[],4],0,1
0613,0613,12,num,AND_permuted,28,[],4],0,1
0613,0613,12,num,AND_permuted,29,[],1],0,1
0613,0613,12,num,AND_permuted,30,[],5],0,1
0613,0613,12,num,AND_permuted,31,[],1],0,1
0613,0613,12,num,AND_permuted,32,[],2],0,1
0613,0613,12,num,AND_permuted,33,[],8],0,1
0613,0613,12,num,AND_permuted,34,[],4],0,1
0613,0613,12,num,AND_permuted,35,[],0],0,1
0613,0613,12,num,AND_permuted,36,[],0],0,1
0613,0613,12,num,AND_permuted,37,[],2],0,1
0613,0613,12,num,AND_permuted,38,[],4],0,1
0613,0613,12,num,AND_permuted,39,[],1],0,1
0613,0613,12,num,AND_permuted,40,[],8],0,1
0613,0613,12,num,AND_permuted,41,[],4],0,1
0613,0613,12,num,AND_permuted,42,[],0],0,1
0613,0613,12,num,AND_permuted,43,[],7,0,1
0613,0613,12,num,AND_permuted,44,[],9],0,1
0613,0613,12,num,AND_permuted,45,[],5,0,1
0613,0613,12,num,AND_permuted,46,[],2],0,1
0613,0613,12,num,AND_permuted,47,[],3],0,1
0613,0613,12,num,AND_permuted,48,[],8],0,1
0613,0613,12,num,AND_permuted,49,[],6],0,1
0613,0613,12,num,AND_permuted,50,[],8],0,1
0613,0613,12,num,AND_permuted,51,[],6],0,1
0613,0613,12,num,AND_permuted,52,[],3],0,1
0613,0613,12,num,AND_permuted,53,[],6],0,1
0613,0613,12,num,AND_permuted,54,[],5],0,1
0613,0613,12,num,AND_permuted,55,[],8],0,1
0613,0613,12,num,AND_permuted,56,[],1],0,1
0613,0613,12,num,AND_permuted,57,[],3],0,1
0613,0613,12,num,AND_permuted,58,[],0],0,1
0613,0613,12,num,AND_permuted,59,[],7],0,1
0613,0613,12,num,AND_permuted,60,[],5],0,1
0613,0613,12,num,AND_permuted,61,[],2],0,1
0613,0613,12,num,AND_permuted,62,[],4],0,1
0613,0613,12,num,AND_permuted,63,[],7],0,1
0613,0613,12,num,AND_permuted,64,[],2],0,1
0613,0613,12,num,AND_permuted,65,[],6],0,1
0613,0613,12,num,AND_permuted,66,[],9],0,1
0613,0613,12,num,AND_permuted,67,[],5],0,1
0613,0613,12,num,AND_permuted,68,[],9],0,1
0613,0613,12,num,AND_permuted,69,[],6],0,1
0613,0613,12,num,AND_permuted,70,[],0],0,1
0613,0613,12,num,AND_permuted,71,[],1],0,1
0613,0613,12,num,AND_permuted,72,[],4],0,1
0613,0613,12,num,AND_permuted,73,[],1],0,1
0613,0613,12,num,AND_permuted,74,[],1],0,1
0613,0613,12,num,AND_permuted,75,[],4],0,1
0613,0613,12,num,AND_permuted,76,[],3],0,1
0613,0613,12,num,AND_permuted,77,[],8],0,1
0613,0613,12,num,AND_permuted,78,[],4,0,1
0613,0613,12,num,AND_permuted,79,[],1],0,1
0613,0613,12,num,AND_permuted,80,[],7],0,1
0613,0613,12,num,AND_permuted,81,[],5],0,1
0613,0613,12,num,AND_permuted,82,[],3],0,1
0613,0613,12,num,AND_permuted,83,[],2],0,1
0613,0613,12,num,AND_permuted,84,[],8],0,1
0613,0613,12,num,AND_permuted,85,[],2],0,1
0613,0613,12,num,AND_permuted,86,[],8],0,1
0613,0613,12,num,AND_permuted,87,[],9],0,1
0613,0613,12,num,AND_permuted,88,[],5],0,1
0613,0613,12,num,AND_permuted,89,[],5],0,1
0613,0613,12,num,AND_permuted,90,[],6],0,1
0613,0613,12,num,AND_permuted,91,[],1],0,1
0613,0613,12,num,AND_permuted,92,[],2],0,1
0613,0613,12,num,AND_permuted,93,[],0],0,1
0613,0613,12,num,AND_permuted,94,[],0],0,1
0613,0613,12,num,AND_permuted,95,[],4,0,1
0613,0613,12,num,AND_permuted,96,[],1],0,1
0613,0613,12,num,AND_permuted,97,[],5],0,1
0613,0613,12,num,AND_permuted,98,[],4],0,1
0613,0613,12,num,AND_permuted,99,[],2,0,1
0613,0613,12,symb,row_constant,0,['!'],!],1,1
0613,0613,12,symb,row_constant,1,['('],(],1,1
0613,0613,12,symb,row_constant,2,['>'],>],1,1
0613,0613,12,symb,row_constant,3,['!'],!],1,1
0613,0613,12,symb,row_constant,4,['~'],~],1,1
0613,0613,12,symb,row_constant,5,['>'],>],1,1
0613,0613,12,symb,row_constant,6,['<'],<],1,1
0613,0613,12,symb,row_constant,7,['$'],$],1,1
0613,0613,12,symb,row_constant,8,['('],)],0,1
0613,0613,12,symb,row_constant,9,['('],(],1,1
0613,0613,12,symb,row_constant,10,[':'],:],1,1
0613,0613,12,symb,row_constant,11,['$'],$],1,1
0613,0613,12,symb,row_constant,12,['%'],%],1,1
0613,0613,12,symb,row_constant,13,['%'],%],1,1
0613,0613,12,symb,row_constant,14,['&'],&],1,1
0613,0613,12,symb,row_constant,15,['('],(],1,1
0613,0613,12,symb,row_constant,16,['!'],!],1,1
0613,0613,12,symb,row_constant,17,['>'],>],1,1
0613,0613,12,symb,row_constant,18,['%'],%],1,1
0613,0613,12,symb,row_constant,19,['<'],<],1,1
0613,0613,12,symb,row_constant,20,['%'],%],1,1
0613,0613,12,symb,row_constant,21,['!'],!],1,1
0613,0613,12,symb,row_constant,22,['>'],>],1,1
0613,0613,12,symb,row_constant,23,['$'],$],1,1
0613,0613,12,symb,row_constant,24,['>'],>],1,1
0613,0613,12,symb,row_constant,25,['('],(],1,1
0613,0613,12,symb,row_constant,26,['<'],<],1,1
0613,0613,12,symb,row_constant,27,['$'],$],1,1
0613,0613,12,symb,row_constant,28,['~'],~],1,1
0613,0613,12,symb,row_constant,29,['>'],>],1,1
0613,0613,12,symb,row_constant,30,['~'],~],1,1
0613,0613,12,symb,row_constant,31,['('],(],1,1
0613,0613,12,symb,row_constant,32,['*'],*],1,1
0613,0613,12,symb,row_constant,33,['('],)],0,1
0613,0613,12,symb,row_constant,34,['~'],~],1,1
0613,0613,12,symb,row_constant,35,['>'],>],1,1
0613,0613,12,symb,row_constant,36,['('],(],1,1
0613,0613,12,symb,row_constant,37,['!'],!],1,1
0613,0613,12,symb,row_constant,38,['%'],%],1,1
0613,0613,12,symb,row_constant,39,['$'],$],1,1
0613,0613,12,symb,row_constant,40,['%'],%],1,1
0613,0613,12,symb,row_constant,41,['~'],~],1,1
0613,0613,12,symb,row_constant,42,['&'],&],1,1
0613,0613,12,symb,row_constant,43,['('],(],1,1
0613,0613,12,symb,row_constant,44,['<'],<],1,1
0613,0613,12,symb,row_constant,45,['!'],!],1,1
0613,0613,12,symb,row_constant,46,['*'],*],1,1
0613,0613,12,symb,row_constant,47,[':'],:],1,1
0613,0613,12,symb,row_constant,48,[':'],:],1,1
0613,0613,12,symb,row_constant,49,['>'],>],1,1
0613,0613,12,symb,row_constant,50,['&'],&],1,1
0613,0613,12,symb,row_constant,51,['('],(],1,1
0613,0613,12,symb,row_constant,52,['>'],>],1,1
0613,0613,12,symb,row_constant,53,['>'],>],1,1
0613,0613,12,symb,row_constant,54,['$'],$],1,1
0613,0613,12,symb,row_constant,55,['%'],%],1,1
0613,0613,12,symb,row_constant,56,['>'],>],1,1
0613,0613,12,symb,row_constant,57,['%'],%],1,1
0613,0613,12,symb,row_constant,58,['!'],!],1,1
0613,0613,12,symb,row_constant,59,['<'],<],1,1
0613,0613,12,symb,row_constant,60,['&'],&],1,1
0613,0613,12,symb,row_constant,61,['!'],!],1,1
0613,0613,12,symb,row_constant,62,['!'],!],1,1
0613,0613,12,symb,row_constant,63,['!'],!],1,1
0613,0613,12,symb,row_constant,64,['&'],&],1,1
0613,0613,12,symb,row_constant,65,['('],(],1,1
0613,0613,12,symb,row_constant,66,[':'],:],1,1
0613,0613,12,symb,row_constant,67,['<'],<],1,1
0613,0613,12,symb,row_constant,68,['('],(],1,1
0613,0613,12,symb,row_constant,69,['('],(],1,1
0613,0613,12,symb,row_constant,70,['('],(],1,1
0613,0613,12,symb,row_constant,71,['>'],>],1,1
0613,0613,12,symb,row_constant,72,['&'],&],1,1
0613,0613,12,symb,row_constant,73,['~'],~],1,1
0613,0613,12,symb,row_constant,74,['<'],<],1,1
0613,0613,12,symb,row_constant,75,['%'],%],1,1
0613,0613,12,symb,row_constant,76,['>'],>],1,1
0613,0613,12,symb,row_constant,77,['>'],>],1,1
0613,0613,12,symb,row_constant,78,['('],(],1,1
0613,0613,12,symb,row_constant,79,['*'],*],1,1
0613,0613,12,symb,row_constant,80,['!'],!],1,1
0613,0613,12,symb,row_constant,81,['*'],*],1,1
0613,0613,12,symb,row_constant,82,['$'],$],1,1
0613,0613,12,symb,row_constant,83,[':'],:],1,1
0613,0613,12,symb,row_constant,84,['<'],<],1,1
0613,0613,12,symb,row_constant,85,['*'],*],1,1
0613,0613,12,symb,row_constant,86,['('],(],1,1
0613,0613,12,symb,row_constant,87,['>'],>],1,1
0613,0613,12,symb,row_constant,88,['%'],%],1,1
0613,0613,12,symb,row_constant,89,['!'],!],1,1
0613,0613,12,symb,row_constant,90,['>'],>],1,1
0613,0613,12,symb,row_constant,91,['>'],>],1,1
0613,0613,12,symb,row_constant,92,['&'],&],1,1
0613,0613,12,symb,row_constant,93,['>'],>],1,1
0613,0613,12,symb,row_constant,94,['*'],*],1,1
0613,0613,12,symb,row_constant,95,['~'],~],1,1
0613,0613,12,symb,row_constant,96,['~'],~],1,1
0613,0613,12,symb,row_constant,97,['*'],*],1,1
0613,0613,12,symb,row_constant,98,[':'],:],1,1
0613,0613,12,symb,row_constant,99,['~'],~],1,1
0613,0613,12,symb,col_constant,0,['~'],~],1,1
0613,0613,12,symb,col_constant,1,['$'],$],1,1
0613,0613,12,symb,col_constant,2,['$'],$],1,1
0613,0613,12,symb,col_constant,3,[':'],:],1,1
0613,0613,12,symb,col_constant,4,['>'],>],1,1
0613,0613,12,symb,col_constant,5,[':'],:],1,1
0613,0613,12,symb,col_constant,6,['!'],!],1,1
0613,0613,12,symb,col_constant,7,['<'],<],1,1
0613,0613,12,symb,col_constant,8,['('],(],1,1
0613,0613,12,symb,col_constant,9,['('],(],1,1
0613,0613,12,symb,col_constant,10,['<'],<],1,1
0613,0613,12,symb,col_constant,11,[':'],:],1,1
0613,0613,12,symb,col_constant,12,['%'],%],1,1
0613,0613,12,symb,col_constant,13,['&'],&],1,1
0613,0613,12,symb,col_constant,14,['!'],!],1,1
0613,0613,12,symb,col_constant,15,['~'],~],1,1
0613,0613,12,symb,col_constant,16,['>'],>],1,1
0613,0613,12,symb,col_constant,17,['<'],<],1,1
0613,0613,12,symb,col_constant,18,['('],)],0,1
0613,0613,12,symb,col_constant,19,['*'],*],1,1
0613,0613,12,symb,col_constant,20,['~'],~],1,1
0613,0613,12,symb,col_constant,21,['~'],~],1,1
0613,0613,12,symb,col_constant,22,['$'],$],1,1
0613,0613,12,symb,col_constant,23,['%'],%],1,1
0613,0613,12,symb,col_constant,24,['<'],<],1,1
0613,0613,12,symb,col_constant,25,['*'],*],1,1
0613,0613,12,symb,col_constant,26,['$'],$],1,1
0613,0613,12,symb,col_constant,27,['~'],~],1,1
0613,0613,12,symb,col_constant,28,['$'],$],1,1
0613,0613,12,symb,col_constant,29,['!'],!],1,1
0613,0613,12,symb,col_constant,30,['~'],~],1,1
0613,0613,12,symb,col_constant,31,[':'],:],1,1
0613,0613,12,symb,col_constant,32,['('],(],1,1
0613,0613,12,symb,col_constant,33,['%'],%],1,1
0613,0613,12,symb,col_constant,34,['!'],!],1,1
0613,0613,12,symb,col_constant,35,['!'],!],1,1
0613,0613,12,symb,col_constant,36,['<'],<],1,1
0613,0613,12,symb,col_constant,37,['*'],*],1,1
0613,0613,12,symb,col_constant,38,['*'],*],1,1
0613,0613,12,symb,col_constant,39,['!'],!],1,1
0613,0613,12,symb,col_constant,40,['*'],*],1,1
0613,0613,12,symb,col_constant,41,['!'],!],1,1
0613,0613,12,symb,col_constant,42,['!'],!],1,1
0613,0613,12,symb,col_constant,43,['%'],%],1,1
0613,0613,12,symb,col_constant,44,['~'],~],1,1
0613,0613,12,symb,col_constant,45,['<'],<],1,1
0613,0613,12,symb,col_constant,46,['>'],>],1,1
0613,0613,12,symb,col_constant,47,['%'],%],1,1
0613,0613,12,symb,col_constant,48,[':'],:],1,1
0613,0613,12,symb,col_constant,49,['<'],<],1,1
0613,0613,12,symb,col_constant,50,['>'],>],1,1
0613,0613,12,symb,col_constant,51,['>'],>],1,1
0613,0613,12,symb,col_constant,52,[':'],:],1,1
0613,0613,12,symb,col_constant,53,['*'],*],1,1
0613,0613,12,symb,col_constant,54,['%'],%],1,1
0613,0613,12,symb,col_constant,55,['%'],%],1,1
0613,0613,12,symb,col_constant,56,['~'],~],1,1
0613,0613,12,symb,col_constant,57,['~'],~],1,1
0613,0613,12,symb,col_constant,58,['%'],%],1,1
0613,0613,12,symb,col_constant,59,['*'],*],1,1
0613,0613,12,symb,col_constant,60,['!'],!],1,1
0613,0613,12,symb,col_constant,61,['('],(],1,1
0613,0613,12,symb,col_constant,62,['<'],<],1,1
0613,0613,12,symb,col_constant,63,['&'],&],1,1
0613,0613,12,symb,col_constant,64,['<'],<],1,1
0613,0613,12,symb,col_constant,65,['*'],*],1,1
0613,0613,12,symb,col_constant,66,['%'],%],1,1
0613,0613,12,symb,col_constant,67,['>'],>],1,1
0613,0613,12,symb,col_constant,68,['('],(],1,1
0613,0613,12,symb,col_constant,69,['('],(],1,1
0613,0613,12,symb,col_constant,70,[':'],:],1,1
0613,0613,12,symb,col_constant,71,['*'],*],1,1
0613,0613,12,symb,col_constant,72,['~'],~],1,1
0613,0613,12,symb,col_constant,73,['('],(],1,1
0613,0613,12,symb,col_constant,74,[':'],:],1,1
0613,0613,12,symb,col_constant,75,['!'],!],1,1
0613,0613,12,symb,col_constant,76,['&'],&],1,1
0613,0613,12,symb,col_constant,77,['<'],<],1,1
0613,0613,12,symb,col_constant,78,['>'],>],1,1
0613,0613,12,symb,col_constant,79,['$'],$],1,1
0613,0613,12,symb,col_constant,80,['<'],<],1,1
0613,0613,12,symb,col_constant,81,['~'],~],1,1
0613,0613,12,symb,col_constant,82,[':'],:],1,1
0613,0613,12,symb,col_constant,83,['$'],$],1,1
0613,0613,12,symb,col_constant,84,['!'],!],1,1
0613,0613,12,symb,col_constant,85,['<'],<],1,1
0613,0613,12,symb,col_constant,86,['<'],<],1,1
0613,0613,12,symb,col_constant,87,['~'],~],1,1
0613,0613,12,symb,col_constant,88,['&'],&],1,1
0613,0613,12,symb,col_constant,89,['~'],~],1,1
0613,0613,12,symb,col_constant,90,['!'],!],1,1
0613,0613,12,symb,col_constant,91,['!'],!],1,1
0613,0613,12,symb,col_constant,92,['%'],%],1,1
0613,0613,12,symb,col_constant,93,['~'],~],1,1
0613,0613,12,symb,col_constant,94,['~'],~],1,1
0613,0613,12,symb,col_constant,95,['!'],!],1,1
0613,0613,12,symb,col_constant,96,['&'],&],1,1
0613,0613,12,symb,col_constant,97,['<'],<],1,1
0613,0613,12,symb,col_constant,98,['<'],<],1,1
0613,0613,12,symb,col_constant,99,['*'],*],1,1
0613,0613,12,symb,dist3_diag1,0,['*'],*],1,1
0613,0613,12,symb,dist3_diag1,1,['('],(],1,1
0613,0613,12,symb,dist3_diag1,2,['>'],>],1,1
0613,0613,12,symb,dist3_diag1,3,['%'],%],1,1
0613,0613,12,symb,dist3_diag1,4,['~'],~],1,1
0613,0613,12,symb,dist3_diag1,5,['~'],~],1,1
0613,0613,12,symb,dist3_diag1,6,['*'],*],1,1
0613,0613,12,symb,dist3_diag1,7,['%'],%],1,1
0613,0613,12,symb,dist3_diag1,8,['$'],$],1,1
0613,0613,12,symb,dist3_diag1,9,[':'],:],1,1
0613,0613,12,symb,dist3_diag1,10,['<'],<],1,1
0613,0613,12,symb,dist3_diag1,11,['!'],!],1,1
0613,0613,12,symb,dist3_diag1,12,['%'],%],1,1
0613,0613,12,symb,dist3_diag1,13,['*'],*],1,1
0613,0613,12,symb,dist3_diag1,14,['!'],!],1,1
0613,0613,12,symb,dist3_diag1,15,['>'],>],1,1
0613,0613,12,symb,dist3_diag1,16,['~'],~],1,1
0613,0613,12,symb,dist3_diag1,17,['!'],!],1,1
0613,0613,12,symb,dist3_diag1,18,['!'],!],1,1
0613,0613,12,symb,dist3_diag1,19,['!'],!],1,1
0613,0613,12,symb,dist3_diag1,20,['>'],>],1,1
0613,0613,12,symb,dist3_diag1,21,['('],(],1,1
0613,0613,12,symb,dist3_diag1,22,['$'],$],1,1
0613,0613,12,symb,dist3_diag1,23,['$'],$],1,1
0613,0613,12,symb,dist3_diag1,24,['>'],>],1,1
0613,0613,12,symb,dist3_diag1,25,['<'],<],1,1
0613,0613,12,symb,dist3_diag1,26,['('],(],1,1
0613,0613,12,symb,dist3_diag1,27,['%'],%],1,1
0613,0613,12,symb,dist3_diag1,28,[':'],:],1,1
0613,0613,12,symb,dist3_diag1,29,['!'],!],1,1
0613,0613,12,symb,dist3_diag1,30,['('],(],1,1
0613,0613,12,symb,dist3_diag1,31,['*'],*],1,1
0613,0613,12,symb,dist3_diag1,32,[':'],:],1,1
0613,0613,12,symb,dist3_diag1,33,['%'],%],1,1
0613,0613,12,symb,dist3_diag1,34,[':'],:],1,1
0613,0613,12,symb,dist3_diag1,35,['$'],$],1,1
0613,0613,12,symb,dist3_diag1,36,['%'],%],1,1
0613,0613,12,symb,dist3_diag1,37,['!'],!],1,1
0613,0613,12,symb,dist3_diag1,38,['('],(],1,1
0613,0613,12,symb,dist3_diag1,39,['&'],&],1,1
0613,0613,12,symb,dist3_diag1,40,['<'],<],1,1
0613,0613,12,symb,dist3_diag1,41,['<'],<],1,1
0613,0613,12,symb,dist3_diag1,42,['~'],~],1,1
0613,0613,12,symb,dist3_diag1,43,[':'],:],1,1
0613,0613,12,symb,dist3_diag1,44,['$'],$],1,1
0613,0613,12,symb,dist3_diag1,45,['&'],&],1,1
0613,0613,12,symb,dist3_diag1,46,['!'],!],1,1
0613,0613,12,symb,dist3_diag1,47,['<'],<],1,1
0613,0613,12,symb,dist3_diag1,48,['%'],%],1,1
0613,0613,12,symb,dist3_diag1,49,['*'],*],1,1
0613,0613,12,symb,dist3_diag1,50,['~'],~],1,1
0613,0613,12,symb,dist3_diag1,51,['~'],~],1,1
0613,0613,12,symb,dist3_diag1,52,['('],(],1,1
0613,0613,12,symb,dist3_diag1,53,['<'],<],1,1
0613,0613,12,symb,dist3_diag1,54,['$'],$],1,1
0613,0613,12,symb,dist3_diag1,55,['<'],<],1,1
0613,0613,12,symb,dist3_diag1,56,['%'],%],1,1
0613,0613,12,symb,dist3_diag1,57,['!'],!],1,1
0613,0613,12,symb,dist3_diag1,58,['!'],!],1,1
0613,0613,12,symb,dist3_diag1,59,['&'],&],1,1
0613,0613,12,symb,dist3_diag1,60,[':'],:],1,1
0613,0613,12,symb,dist3_diag1,61,['('],(],1,1
0613,0613,12,symb,dist3_diag1,62,['~'],~],1,1
0613,0613,12,symb,dist3_diag1,63,[':'],:],1,1
0613,0613,12,symb,dist3_diag1,64,['<'],<],1,1
0613,0613,12,symb,dist3_diag1,65,['~'],~],1,1
0613,0613,12,symb,dist3_diag1,66,['%'],%],1,1
0613,0613,12,symb,dist3_diag1,67,['$'],$],1,1
0613,0613,12,symb,dist3_diag1,68,['<'],<],1,1
0613,0613,12,symb,dist3_diag1,69,['&'],&],1,1
0613,0613,12,symb,dist3_diag1,70,['>'],>],1,1
0613,0613,12,symb,dist3_diag1,71,['>'],>],1,1
0613,0613,12,symb,dist3_diag1,72,['$'],$],1,1
0613,0613,12,symb,dist3_diag1,73,[':'],:],1,1
0613,0613,12,symb,dist3_diag1,74,[':'],:],1,1
0613,0613,12,symb,dist3_diag1,75,[':'],:],1,1
0613,0613,12,symb,dist3_diag1,76,['~'],~],1,1
0613,0613,12,symb,dist3_diag1,77,['!'],!],1,1
0613,0613,12,symb,dist3_diag1,78,['>'],>],1,1
0613,0613,12,symb,dist3_diag1,79,['*'],*],1,1
0613,0613,12,symb,dist3_diag1,80,['!'],!],1,1
0613,0613,12,symb,dist3_diag1,81,[':'],:],1,1
0613,0613,12,symb,dist3_diag1,82,['$'],$],1,1
0613,0613,12,symb,dist3_diag1,83,['$'],$],1,1
0613,0613,12,symb,dist3_diag1,84,[':'],:],1,1
0613,0613,12,symb,dist3_diag1,85,['('],(],1,1
0613,0613,12,symb,dist3_diag1,86,['!'],!],1,1
0613,0613,12,symb,dist3_diag1,87,['!'],!],1,1
0613,0613,12,symb,dist3_diag1,88,['~'],~],1,1
0613,0613,12,symb,dist3_diag1,89,['%'],%],1,1
0613,0613,12,symb,dist3_diag1,90,['('],(],1,1
0613,0613,12,symb,dist3_diag1,91,['!'],!],1,1
0613,0613,12,symb,dist3_diag1,92,[':'],:],1,1
0613,0613,12,symb,dist3_diag1,93,['%'],%],1,1
0613,0613,12,symb,dist3_diag1,94,['('],(],1,1
0613,0613,12,symb,dist3_diag1,95,['%'],%],1,1
0613,0613,12,symb,dist3_diag1,96,['~'],~],1,1
0613,0613,12,symb,dist3_diag1,97,['$'],$],1,1
0613,0613,12,symb,dist3_diag1,98,['~'],~],1,1
0613,0613,12,symb,dist3_diag1,99,[':'],:],1,1
0613,0613,12,symb,dist3_diag2,0,['$'],$],1,1
0613,0613,12,symb,dist3_diag2,1,['<'],<],1,1
0613,0613,12,symb,dist3_diag2,2,['<'],<],1,1
0613,0613,12,symb,dist3_diag2,3,['('],(],1,1
0613,0613,12,symb,dist3_diag2,4,['*'],*],1,1
0613,0613,12,symb,dist3_diag2,5,[':'],:],1,1
0613,0613,12,symb,dist3_diag2,6,['('],(],1,1
0613,0613,12,symb,dist3_diag2,7,['('],(],1,1
0613,0613,12,symb,dist3_diag2,8,['$'],$],1,1
0613,0613,12,symb,dist3_diag2,9,['<'],<],1,1
0613,0613,12,symb,dist3_diag2,10,['>'],>],1,1
0613,0613,12,symb,dist3_diag2,11,['&'],&],1,1
0613,0613,12,symb,dist3_diag2,12,['&'],&],1,1
0613,0613,12,symb,dist3_diag2,13,['$'],$],1,1
0613,0613,12,symb,dist3_diag2,14,['!'],!],1,1
0613,0613,12,symb,dist3_diag2,15,['>'],>],1,1
0613,0613,12,symb,dist3_diag2,16,['<'],<],1,1
0613,0613,12,symb,dist3_diag2,17,['<'],<],1,1
0613,0613,12,symb,dist3_diag2,18,['<'],<],1,1
0613,0613,12,symb,dist3_diag2,19,['>'],>],1,1
0613,0613,12,symb,dist3_diag2,20,['$'],$],1,1
0613,0613,12,symb,dist3_diag2,21,['&'],&],1,1
0613,0613,12,symb,dist3_diag2,22,[':'],:],1,1
0613,0613,12,symb,dist3_diag2,23,[':'],:],1,1
0613,0613,12,symb,dist3_diag2,24,['~'],~],1,1
0613,0613,12,symb,dist3_diag2,25,['!'],!],1,1
0613,0613,12,symb,dist3_diag2,26,['('],(],1,1
0613,0613,12,symb,dist3_diag2,27,['!'],!],1,1
0613,0613,12,symb,dist3_diag2,28,['~'],~],1,1
0613,0613,12,symb,dist3_diag2,29,['>'],>],1,1
0613,0613,12,symb,dist3_diag2,30,['~'],~],1,1
0613,0613,12,symb,dist3_diag2,31,['*'],*],1,1
0613,0613,12,symb,dist3_diag2,32,['!'],!],1,1
0613,0613,12,symb,dist3_diag2,33,['!'],!],1,1
0613,0613,12,symb,dist3_diag2,34,['%'],%],1,1
0613,0613,12,symb,dist3_diag2,35,[':'],:],1,1
0613,0613,12,symb,dist3_diag2,36,['~'],~],1,1
0613,0613,12,symb,dist3_diag2,37,['!'],!],1,1
0613,0613,12,symb,dist3_diag2,38,['>'],>],1,1
0613,0613,12,symb,dist3_diag2,39,['('],(],1,1
0613,0613,12,symb,dist3_diag2,40,[':'],:],1,1
0613,0613,12,symb,dist3_diag2,41,[':'],:],1,1
0613,0613,12,symb,dist3_diag2,42,['*'],*],1,1
0613,0613,12,symb,dist3_diag2,43,['$'],$],1,1
0613,0613,12,symb,dist3_diag2,44,['*'],*],1,1
0613,0613,12,symb,dist3_diag2,45,['('],(]],1,1
0613,0613,12,symb,dist3_diag2,46,['<'],<],1,1
0613,0613,12,symb,dist3_diag2,47,['<'],<],1,1
0613,0613,12,symb,dist3_diag2,48,['%'],%],1,1
0613,0613,12,symb,dist3_diag2,49,['$'],$],1,1
0613,0613,12,symb,dist3_diag2,50,['<'],<],1,1
0613,0613,12,symb,dist3_diag2,51,['*'],*],1,1
0613,0613,12,symb,dist3_diag2,52,['$'],$],1,1
0613,0613,12,symb,dist3_diag2,53,['*'],*],1,1
0613,0613,12,symb,dist3_diag2,54,['<'],<],1,1
0613,0613,12,symb,dist3_diag2,55,['!'],!],1,1
0613,0613,12,symb,dist3_diag2,56,['<'],<],1,1
